meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HF meal,HC Genotype x Time_(joint),HMDB0042104,TG 51:1,,,,0.608089243097257,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0006734,CE 20:2,0.0100451459025066,0.116356268837785,0.934012248751692,,Interaction,-0.218013141019551,0.238103432824565
HF meal,HC Genotype x Time_(joint),HMDB0006734,CE 20:2,,,,0.934012248751692,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005405,TG 54:3,0.0524933795314135,0.141546081347002,0.723485274835712,,Interaction,-0.224936939908711,0.329923698971538
HF meal,HC Genotype x Time_(joint),HMDB0005405,TG 54:3,,,,0.723485274835712,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0060059,CE 17:0,0.0480040272033477,0.306001136128552,0.880488805987114,,Interaction,-0.551758199608613,0.647766254015309
HF meal,HC Genotype x Time_(joint),HMDB0060059,CE 17:0,,,,0.880488805987114,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005357,TG 50:0,0.0747926868842058,0.25165193716006,0.77632967302092,,Interaction,-0.418445109949512,0.568030483717924
HF meal,HC Genotype x Time_(joint),HMDB0005357,TG 50:0,,,,0.77632967302092,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0062701,TG 53:2,0.132297675493843,0.131945051643162,0.354726578668595,,Interaction,-0.126314625726755,0.390909976714441
HF meal,HC Genotype x Time_(joint),HMDB0062701,TG 53:2,,,,0.354726578668595,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005398,TG 56:4,0.159130509034488,0.115371047488443,0.217010445552721,,Interaction,-0.0669967440428604,0.385257762111836
HF meal,HC Genotype x Time_(joint),HMDB0005398,TG 56:4,,,,0.217010445552721,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005458,TG 58:6,0.231338043710014,0.179842267274744,0.245728179434105,,Interaction,-0.121152800148484,0.583828887568512
HF meal,HC Genotype x Time_(joint),HMDB0005458,TG 58:6,,,,0.245728179434105,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005367,TG 52:1,0.0167757974996581,0.184210674596554,0.93040237529407,,Interaction,-0.344277124709588,0.377828719708905
HF meal,HC Genotype x Time_(joint),HMDB0005367,TG 52:1,,,,0.93040237529407,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0043127,TG 55:3,0.0483534224839786,0.11113807406265,0.678721429255326,,Interaction,-0.169477202678815,0.266184047646772
HF meal,HC Genotype x Time_(joint),HMDB0043127,TG 55:3,,,,0.678721429255326,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0031106,TG 51:0,0.139428013965267,0.166234689163489,0.433751480728572,,Interaction,-0.186391976795172,0.465248004725706
HF meal,HC Genotype x Time_(joint),HMDB0031106,TG 51:0,,,,0.433751480728572,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0042645,TG 58:5,0.137249908374228,0.150650713015084,0.397394315288248,,Interaction,-0.158025489135336,0.432525305883793
HF meal,HC Genotype x Time_(joint),HMDB0042645,TG 58:5,,,,0.397394315288248,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241641,CAR 26:1,-0.00234876595912172,0.0982877606890281,0.981709830488256,,Interaction,-0.194992776909617,0.190295244991373
HF meal,HC Genotype x Time_(joint),HMDB0241641,CAR 26:1,,,,0.981709830488256,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0010368,CE 18:0,0.00812523851548808,0.141056609687335,0.955935560971625,,Interaction,-0.268345716471689,0.284596193502665
HF meal,HC Genotype x Time_(joint),HMDB0010368,CE 18:0,,,,0.955935560971625,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005403,TG 54:2,0.0575966160703659,0.180713659461477,0.760743747862598,,Interaction,-0.296602156474129,0.411795388614861
HF meal,HC Genotype x Time_(joint),HMDB0005403,TG 54:2,,,,0.760743747862598,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241642,CAR 26:2,-0.00570113509120821,0.0590661892862261,0.926249964372568,,Interaction,-0.121470866092211,0.110068595909795
HF meal,HC Genotype x Time_(joint),HMDB0241642,CAR 26:2,,,,0.926249964372568,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005193,CE 20:1,-0.0107786465882138,0.124470674682902,0.933810333432923,,Interaction,-0.254741168966701,0.233183875790273
HF meal,HC Genotype x Time_(joint),HMDB0005193,CE 20:1,,,,0.933810333432923,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0042482,TG 53:1,0.0630848937379843,0.253579327713198,0.811829409082733,,Interaction,-0.433930588579884,0.560100376055852
HF meal,HC Genotype x Time_(joint),HMDB0042482,TG 53:1,,,,0.811829409082733,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005410,TG 56:3,0.0930105965231045,0.176522988189731,0.617164059527767,,Interaction,-0.252974460328769,0.438995653374978
HF meal,HC Genotype x Time_(joint),HMDB0005410,TG 56:3,,,,0.617164059527767,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005365,TG 52:0,0.144782240177108,0.243984509954427,0.574580543039014,,Interaction,-0.333427399333569,0.622991879687785
HF meal,HC Genotype x Time_(joint),HMDB0005365,TG 52:0,,,,0.574580543039014,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0043373,TG 55:2,0.0254067868878248,0.253798087355524,0.923521058044848,,Interaction,-0.472037464329001,0.522851038104651
HF meal,HC Genotype x Time_(joint),HMDB0043373,TG 55:2,,,,0.923521058044848,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000784,Azelaic acid,0.0118845139757468,0.120842155364841,0.924859714891593,,Interaction,-0.224966110539342,0.248735138490836
HF meal,HC Genotype x Time_(joint),HMDB0000784,Azelaic acid,,,,0.924859714891593,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0048749,TG 58:4,0.163217289460657,0.137394105330994,0.279741358968078,,Interaction,-0.10607515698809,0.432509735909404
HF meal,HC Genotype x Time_(joint),HMDB0048749,TG 58:4,,,,0.279741358968078,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005395,TG 54:1,0.00765383183101775,0.277332192716447,0.978877760564761,,Interaction,-0.535917265893217,0.551224929555253
HF meal,HC Genotype x Time_(joint),HMDB0005395,TG 54:1,,,,0.978877760564761,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0043380,TG 57:3,0.0609363208152397,0.215371644168548,0.786734012088632,,Interaction,-0.361192101755114,0.483064743385594
HF meal,HC Genotype x Time_(joint),HMDB0043380,TG 57:3,,,,0.786734012088632,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005404,TG 56:2,-0.0188155877293809,0.325857540092715,0.954904697655504,,Interaction,-0.657496366311102,0.61986519085234
HF meal,HC Genotype x Time_(joint),HMDB0005404,TG 56:2,,,,0.954904697655504,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0044261,TG 58:3,0.123962171092087,0.236176209291006,0.618492567813222,,Interaction,-0.338943199118285,0.586867541302458
HF meal,HC Genotype x Time_(joint),HMDB0044261,TG 58:3,,,,0.618492567813222,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0031404,Cyclohexylamine,0.00168962540753152,0.0686450044351575,0.981161080794377,,Interaction,-0.132854583285377,0.13623383410044
HF meal,HC Genotype x Time_(joint),HMDB0031404,Cyclohexylamine,,,,0.981161080794377,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0010372,CE 22:1,0.11093837897627,0.117047445425034,0.379821277077762,,Interaction,-0.118474614056796,0.340351372009335
HF meal,HC Genotype x Time_(joint),HMDB0010372,CE 22:1,,,,0.379821277077762,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005393,TG 54:0,0.103534817916016,0.272568171720669,0.717139209702815,,Interaction,-0.430698798656496,0.637768434488528
HF meal,HC Genotype x Time_(joint),HMDB0005393,TG 54:0,,,,0.717139209702815,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011221,PC P-36:4,0.0499861217803299,0.254008297432814,0.850489044857599,,Interaction,-0.447870141187985,0.547842384748645
HF meal,HC Genotype x Time_(joint),HMDB0011221,PC P-36:4,,,,0.850489044857599,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0043375,TG 57:2,-0.0491446892444344,0.376967400071254,0.900535910363381,,Interaction,-0.788000793384092,0.689711414895223
HF meal,HC Genotype x Time_(joint),HMDB0043375,TG 57:2,,,,0.900535910363381,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008260,PC P-36:5,-0.00117361288333389,0.0996508758289677,0.990985167068499,,Interaction,-0.196489329508111,0.194142103741443
HF meal,HC Genotype x Time_(joint),HMDB0008260,PC P-36:5,,,,0.990985167068499,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011252,PC P-38:3,0.023105857475692,0.0642266287580695,0.731353745816704,,Interaction,-0.102778334890124,0.148990049841508
HF meal,HC Genotype x Time_(joint),HMDB0011252,PC P-38:3,,,,0.731353745816704,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005396,TG 56:1,-0.0436904064020932,0.397972394923936,0.914396440434781,,Interaction,-0.823716300453009,0.736335487648822
HF meal,HC Genotype x Time_(joint),HMDB0005396,TG 56:1,,,,0.914396440434781,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000197,Indoleacetic acid,-0.0324161874902776,0.0675315777229714,0.648214480241556,,Interaction,-0.164778079827301,0.0999457048467462
HF meal,HC Genotype x Time_(joint),HMDB0000197,Indoleacetic acid,,,,0.648214480241556,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0044121,TG 58:2,0.00169787076160617,0.36902843940541,0.996478167876305,,Interaction,-0.721597870472996,0.724993611996209
HF meal,HC Genotype x Time_(joint),HMDB0044121,TG 58:2,,,,0.996478167876305,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0049905,TG 60:3,0.142142488936667,0.283376060728239,0.633816320128496,,Interaction,-0.413274590090682,0.697559567964016
HF meal,HC Genotype x Time_(joint),HMDB0049905,TG 60:3,,,,0.633816320128496,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0050322,TG 59:2,-0.0862028754499434,0.482483805619421,0.864081056966596,,Interaction,-1.03187113446401,0.859465383564121
HF meal,HC Genotype x Time_(joint),HMDB0050322,TG 59:2,,,,0.864081056966596,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0043925,TG 58:1,-0.0728711408169323,0.445214004539653,0.875359993742305,,Interaction,-0.945490589714652,0.799748308080788
HF meal,HC Genotype x Time_(joint),HMDB0043925,TG 58:1,,,,0.875359993742305,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005065,CAR 18:1,0.135726553012287,0.104850837676823,0.243086080498028,,Interaction,-0.0697810888342866,0.341234194858861
HF meal,HC Genotype x Time_(joint),HMDB0005065,CAR 18:1,,,,0.243086080498028,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007938,PC 33:1,-0.0577204323481984,0.085690673124566,0.525654650098299,,Interaction,-0.225674151672348,0.110233286975951
HF meal,HC Genotype x Time_(joint),HMDB0007938,PC 33:1,,,,0.525654650098299,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0045053,TG 60:2,-0.0488343216054678,0.474806908399842,0.92143272604493,,Interaction,-0.979455862069158,0.881787218858223
HF meal,HC Genotype x Time_(joint),HMDB0045053,TG 60:2,,,,0.92143272604493,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007935,PC 31:0,-0.092885596524742,0.120230081124165,0.469109223505846,,Interaction,-0.328536555528106,0.142765362478622
HF meal,HC Genotype x Time_(joint),HMDB0007935,PC 31:0,,,,0.469109223505846,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0062517,CAR 15:0,-0.0615006251210186,0.157283497267824,0.70929160068962,,Interaction,-0.369776279765953,0.246775029523916
HF meal,HC Genotype x Time_(joint),HMDB0062517,CAR 15:0,,,,0.70929160068962,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241436,CAR 15:1,0.0652522675988673,0.0757646802977744,0.422179184139433,,Interaction,-0.0832465057847705,0.213751040982505
HF meal,HC Genotype x Time_(joint),HMDB0241436,CAR 15:1,,,,0.422179184139433,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002014,CAR 14:1,-0.0158957049363825,0.0511950351300918,0.76668888565941,,Interaction,-0.116237973791363,0.0844465639185975
HF meal,HC Genotype x Time_(joint),HMDB0002014,CAR 14:1,,,,0.76668888565941,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013331,CAR 14:2,0.0466607002217199,0.0985958536829765,0.652759965929962,,Interaction,-0.146587172996914,0.239908573440354
HF meal,HC Genotype x Time_(joint),HMDB0013331,CAR 14:2,,,,0.652759965929962,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241309,CAR 13:1,-0.081205074882469,0.130348566808543,0.556218157613901,,Interaction,-0.336688265827214,0.174278116062276
HF meal,HC Genotype x Time_(joint),HMDB0241309,CAR 13:1,,,,0.556218157613901,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240611,SM 18:1;O2/21:0,0.00383394311245837,0.212857301456379,0.986213457210456,,Interaction,-0.413366367742045,0.421034253966962
HF meal,HC Genotype x Time_(joint),HMDB0240611,SM 18:1;O2/21:0,,,,0.986213457210456,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240669,SM 18:1;O2/22:2,-0.0574798464330959,0.052987142634123,0.319667401702604,,Interaction,-0.161334645995977,0.0463749531297852
HF meal,HC Genotype x Time_(joint),HMDB0240669,SM 18:1;O2/22:2,,,,0.319667401702604,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000696,Methionine,0.966302275696781,0.993770164614645,0.368423929688528,,Interaction,-0.981487246947923,2.91409179834149
HF meal,HC Genotype x Time_(joint),HMDB0000696,Methionine,,,,0.368423929688528,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005015,Gabapentin,0.0916593801375635,0.254570327294426,0.731140550533239,,Interaction,-0.407298461359511,0.590617221634638
HF meal,HC Genotype x Time_(joint),HMDB0005015,Gabapentin,,,,0.731140550533239,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0062737,CAR 11:1,0.0888239270975153,0.211777433247697,0.689510776931674,,Interaction,-0.326259842067972,0.503907696263002
HF meal,HC Genotype x Time_(joint),HMDB0062737,CAR 11:1,,,,0.689510776931674,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240608,SM 18:1;O2/15:0,0.00698765706913207,0.0210325433843802,0.751014558110636,,Interaction,-0.0342361279642531,0.0482114421025173
HF meal,HC Genotype x Time_(joint),HMDB0240608,SM 18:1;O2/15:0,,,,0.751014558110636,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013288,CAR 9:0,-0.0611279841626631,0.113075766177823,0.60825563670372,,Interaction,-0.282756485871196,0.16050051754587
HF meal,HC Genotype x Time_(joint),HMDB0013288,CAR 9:0,,,,0.60825563670372,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240612,SM 18:1;O2/14:1,0.0138548663334286,0.0362179286668763,0.715243854820487,,Interaction,-0.0571322738536489,0.0848420065205061
HF meal,HC Genotype x Time_(joint),HMDB0240612,SM 18:1;O2/14:1,,,,0.715243854820487,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241744,CAR 9:1,-0.0305666788837309,0.0919326953123992,0.750828545395341,,Interaction,-0.210754761696033,0.149621403928572
HF meal,HC Genotype x Time_(joint),HMDB0241744,CAR 9:1,,,,0.750828545395341,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001954,3-Hydroxyoctanoic acid,0.170356936538544,0.223115477577665,0.474086414737729,,Interaction,-0.26694939951368,0.607663272590767
HF meal,HC Genotype x Time_(joint),HMDB0001954,3-Hydroxyoctanoic acid,,,,0.474086414737729,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000792,Sebacic acid,-0.00321167534366917,0.023298792786108,0.89487085891408,,Interaction,-0.0488773092044409,0.0424539585171025
HF meal,HC Genotype x Time_(joint),HMDB0000792,Sebacic acid,,,,0.89487085891408,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000148,Glutamic acid,-0.00321167534366917,0.023298792786108,0.89487085891408,,Interaction,-0.0488773092044409,0.0424539585171025
HF meal,HC Genotype x Time_(joint),HMDB0000148,Glutamic acid,,,,0.89487085891408,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0060920,2-Hydroxyibuprofen,-0.220153632419774,0.253544215378302,0.418598977487419,,Interaction,-0.717100294561246,0.276793029721699
HF meal,HC Genotype x Time_(joint),HMDB0060920,2-Hydroxyibuprofen,,,,0.418598977487419,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000187,Serine,-0.764544187318196,0.321244199670489,0.0547720880715622,,Interaction,-1.39418281867235,-0.134905555964038
HF meal,HC Genotype x Time_(joint),HMDB0000187,Serine,,,,0.0547720880715622,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0061634,CAR 8:0;OH,-0.255009120086916,0.194893923161412,0.23860469425881,,Interaction,-0.637001209483283,0.126982969309452
HF meal,HC Genotype x Time_(joint),HMDB0061634,CAR 8:0;OH,,,,0.23860469425881,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240724,CAR DC8:0,0.0989209883385987,0.104915449848327,0.38214869780334,,Interaction,-0.106713293364123,0.30455527004132
HF meal,HC Genotype x Time_(joint),HMDB0240724,CAR DC8:0,,,,0.38214869780334,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000764,Hydrocinnamic acid,-0.278842577142832,0.36833372622337,0.477692014890508,,Interaction,-1.00077668054064,0.443091526254974
HF meal,HC Genotype x Time_(joint),HMDB0000764,Hydrocinnamic acid,,,,0.477692014890508,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002366,CAR 5:1,0.0984656814306827,0.209258072462421,0.654582948581813,,Interaction,-0.311680140595662,0.508611503457027
HF meal,HC Genotype x Time_(joint),HMDB0002366,CAR 5:1,,,,0.654582948581813,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0060564,Carboxyibuprofen,-0.294194142011198,0.25655505056024,0.295164507972449,,Interaction,-0.797042041109267,0.208653757086872
HF meal,HC Genotype x Time_(joint),HMDB0060564,Carboxyibuprofen,,,,0.295164507972449,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000641,Glutamine,-0.146041988988327,0.166803904751069,0.414955604578176,,Interaction,-0.472977642300421,0.180893664323768
HF meal,HC Genotype x Time_(joint),HMDB0000641,Glutamine,,,,0.414955604578176,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002024,Imidazoleacetic acid,-0.0512693704486884,0.207761679177753,0.813312401246351,,Interaction,-0.458482261637084,0.355943520739707
HF meal,HC Genotype x Time_(joint),HMDB0002024,Imidazoleacetic acid,,,,0.813312401246351,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002013,CAR 4:0,-1.01039253082513,1.01295369160493,0.357047499987121,,Interaction,-2.99578176637079,0.974996704720539
HF meal,HC Genotype x Time_(joint),HMDB0002013,CAR 4:0,,,,0.357047499987121,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0004620,N-Acetylarginine,-0.593677734113744,0.735264230242384,0.450231523623622,,Interaction,-2.03479562538882,0.847440157161329
HF meal,HC Genotype x Time_(joint),HMDB0004620,N-Acetylarginine,,,,0.450231523623622,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0094713,N-Acetylisoputreanine,0.00567460332262962,0.0264806363165557,0.837416124878796,,Interaction,-0.0462274438578196,0.0575766505030788
HF meal,HC Genotype x Time_(joint),HMDB0094713,N-Acetylisoputreanine,,,,0.837416124878796,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013131,CAR 6:0;OH,0.211762588707702,0.19216685995871,0.312703220879721,,Interaction,-0.164884456811369,0.588409634226772
HF meal,HC Genotype x Time_(joint),HMDB0013131,CAR 6:0;OH,,,,0.312703220879721,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002264,2-Hydroxyoctanoic acid,0.0388033335756917,0.0610153956076853,0.548277644029988,,Interaction,-0.0807868418153715,0.158393508966755
HF meal,HC Genotype x Time_(joint),HMDB0002264,2-Hydroxyoctanoic acid,,,,0.548277644029988,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000699,1-Methyl nicotinamide,-0.579799023981109,0.405184605984839,0.202398785325642,,Interaction,-1.37396085171139,0.214362803749175
HF meal,HC Genotype x Time_(joint),HMDB0000699,1-Methyl nicotinamide,,,,0.202398785325642,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000092,Dimethylglycine,0.0147765449963913,0.0202427058338903,0.492912561565897,,Interaction,-0.0248991584380337,0.0544522484308162
HF meal,HC Genotype x Time_(joint),HMDB0000092,Dimethylglycine,,,,0.492912561565897,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001161,3-Dehydroxycarnitine,0.0600034570882457,0.0679964060429561,0.411489230172014,,Interaction,-0.0732694987559482,0.19327641293244
HF meal,HC Genotype x Time_(joint),HMDB0001161,3-Dehydroxycarnitine,,,,0.411489230172014,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000875,Trigonelline,-0.405879722381894,0.162821732721274,0.0469846890069376,,Interaction,-0.725010318515591,-0.086749126248197
HF meal,HC Genotype x Time_(joint),HMDB0000875,Trigonelline,,,,0.0469846890069376,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000043,Betaine,0.011573104695295,0.0520666001769717,0.831472684131335,,Interaction,-0.0904774316515696,0.11362364104216
HF meal,HC Genotype x Time_(joint),HMDB0000043,Betaine,,,,0.831472684131335,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0006695,Pro-hydroxyPro,-0.0329942895941731,0.110515844690571,0.775354471365618,,Interaction,-0.249605345187692,0.183616765999346
HF meal,HC Genotype x Time_(joint),HMDB0006695,Pro-hydroxyPro,,,,0.775354471365618,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000888,Undecanedioic acid,-0.0217500782445513,0.0406540944568036,0.61188441747516,,Interaction,-0.101432103379886,0.0579319468907838
HF meal,HC Genotype x Time_(joint),HMDB0000888,Undecanedioic acid,,,,0.61188441747516,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002038,N(6)-Methyllysine,-0.0190178126328301,0.056443833098746,0.747640349261317,,Interaction,-0.129647725506372,0.0916121002407121
HF meal,HC Genotype x Time_(joint),HMDB0002038,N(6)-Methyllysine,,,,0.747640349261317,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000479,3-Methylhistidine,0.0496390157701133,0.0922203312584231,0.609765267805067,,Interaction,-0.131112833496396,0.230390865036623
HF meal,HC Genotype x Time_(joint),HMDB0000479,3-Methylhistidine,,,,0.609765267805067,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001276,N1-Acetylspermidine,-0.432631620349289,0.140568349265967,0.0217259841354983,,Interaction,-0.708145584910585,-0.157117655787994
HF meal,HC Genotype x Time_(joint),HMDB0001276,N1-Acetylspermidine,,,,0.0217259841354983,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001325,N-6-Trimethyllysine,-0.0985952294413729,0.0849207877284292,0.28973038086815,,Interaction,-0.265039973389094,0.0678495145063483
HF meal,HC Genotype x Time_(joint),HMDB0001325,N-6-Trimethyllysine,,,,0.28973038086815,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000932,Tauro-alpha-muricholic acid,-0.382805368114836,0.256765632969206,0.18658556499836,,Interaction,-0.88606600873448,0.120455272504809
HF meal,HC Genotype x Time_(joint),HMDB0000932,Tauro-alpha-muricholic acid,,,,0.18658556499836,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001931,gamma-CEHC,-0.00164358154559447,0.0822585161851626,0.984706660824577,,Interaction,-0.162870273268513,0.159583110177324
HF meal,HC Genotype x Time_(joint),HMDB0001931,gamma-CEHC,,,,0.984706660824577,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000623,Dodecanedioic acid,0.035210840318511,0.0690314068687654,0.628217305527667,,Interaction,-0.100090717144269,0.170512397781291
HF meal,HC Genotype x Time_(joint),HMDB0000623,Dodecanedioic acid,,,,0.628217305527667,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000708,Glycoursodeoxycholic acid,-0.0394354047478241,0.29240987046531,0.897130278928167,,Interaction,-0.612558750859831,0.533687941364183
HF meal,HC Genotype x Time_(joint),HMDB0000708,Glycoursodeoxycholic acid,,,,0.897130278928167,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000138,Glycocholic acid,-0.245635342678975,0.396062837988386,0.546728289334667,,Interaction,-1.02191850513621,0.530647819778263
HF meal,HC Genotype x Time_(joint),HMDB0000138,Glycocholic acid,,,,0.546728289334667,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001565,Choline phosphate,0.00424635669959343,0.0514619530180557,0.936921494963915,,Interaction,-0.0966190712157957,0.105111784614983
HF meal,HC Genotype x Time_(joint),HMDB0001565,Choline phosphate,,,,0.936921494963915,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001518,alpha-CEHC,0.0319386245896358,0.0747291530918079,0.68400692238785,,Interaction,-0.114530515470308,0.178407764649579
HF meal,HC Genotype x Time_(joint),HMDB0001518,alpha-CEHC,,,,0.68400692238785,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000086,sn-Glycero-3-phosphocholine,0.0319386245896358,0.0747291530918079,0.68400692238785,,Interaction,-0.114530515470308,0.178407764649579
HF meal,HC Genotype x Time_(joint),HMDB0000086,sn-Glycero-3-phosphocholine,,,,0.68400692238785,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0029022,Pro-Lys,-0.169045505660187,0.190988542442152,0.410163624218067,,Interaction,-0.543383048846804,0.205292037526431
HF meal,HC Genotype x Time_(joint),HMDB0029022,Pro-Lys,,,,0.410163624218067,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002829,Androsterone 3-glucuronide,0.0459444333903908,0.0830178884558356,0.599969653328538,,Interaction,-0.116770627983047,0.208659494763828
HF meal,HC Genotype x Time_(joint),HMDB0002829,Androsterone 3-glucuronide,,,,0.599969653328538,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002203,3-Hydroxydecanoic acid,0.256712251939319,0.224387285033352,0.296180111018318,,Interaction,-0.18308682672605,0.696511330604689
HF meal,HC Genotype x Time_(joint),HMDB0002203,3-Hydroxydecanoic acid,,,,0.296180111018318,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0028951,Lys-Gly,0.256712251939319,0.224387285033352,0.296180111018318,,Interaction,-0.18308682672605,0.696511330604689
HF meal,HC Genotype x Time_(joint),HMDB0028951,Lys-Gly,,,,0.296180111018318,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0029416,Targinine,0.624976243521045,0.763462040145578,0.444298730263116,,Interaction,-0.871409355164288,2.12136184220638
HF meal,HC Genotype x Time_(joint),HMDB0029416,Targinine,,,,0.444298730263116,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013127,CAR 4:0;OH,-0.0637230429482895,0.0800985437543272,0.456599555056412,,Interaction,-0.220716188706771,0.0932701028101919
HF meal,HC Genotype x Time_(joint),HMDB0013127,CAR 4:0;OH,,,,0.456599555056412,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002820,Methylimidazoleacetic acid,0.390634367825852,0.384919841315101,0.349341245108392,,Interaction,-0.363808521151745,1.14507725680345
HF meal,HC Genotype x Time_(joint),HMDB0002820,Methylimidazoleacetic acid,,,,0.349341245108392,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241655,CAR 5:0;OH,0.0535039779548117,0.583240520131157,0.929894168816501,,Interaction,-1.08964744150226,1.19665539741188
HF meal,HC Genotype x Time_(joint),HMDB0241655,CAR 5:0;OH,,,,0.929894168816501,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001934,Nicotine,-0.28634539221815,0.503880345781497,0.590462520201475,,Interaction,-1.27395086994988,0.701260085513585
